,acc,loss,mse,val_acc,val_loss,val_mse,learning_rate
0,0.1651785671710968,2.7015440464019775,0.09915334731340408,0.0714285746216774,3.931447744369507,0.12247880548238754,9.999999747378752e-06
1,0.261904776096344,2.3364665508270264,0.08932237327098846,0.1875,2.6875855922698975,0.09959385544061661,9.999999747378752e-06
2,0.3705357015132904,1.9580212831497192,0.0787605419754982,0.3705357015132904,2.195242166519165,0.08152126520872116,9.999999747378752e-06
3,0.3958333432674408,1.8592989444732666,0.07477332651615143,0.3616071343421936,2.1153361797332764,0.07874596863985062,9.999999747378752e-06
4,0.5015105605125427,1.499090313911438,0.06266752630472183,0.4107142984867096,2.1099023818969727,0.07557829469442368,9.999999747378752e-06
5,0.5104166865348816,1.4457265138626099,0.06142338737845421,0.4508928656578064,2.018620252609253,0.07232381403446198,9.999999747378752e-06
6,0.574404776096344,1.3450461626052856,0.05717391148209572,0.4330357015132904,1.9735572338104248,0.07284972816705704,9.999999747378752e-06
7,0.581845223903656,1.2293031215667725,0.05408607795834541,0.4375,2.0767922401428223,0.07450202852487564,9.999999747378752e-06
