,acc,loss,val_acc,val_loss,lr
0,0.1755952388048172,2.654728889465332,0.23477542400360107,3.095745325088501,9.999999747378752e-06
1,0.2485119104385376,2.3375906944274902,0.3213006258010864,2.1662707328796387,9.999999747378752e-06
2,0.3258928656578064,2.0086255073547363,0.38467898964881897,1.880560278892517,9.999999747378752e-06
3,0.4151785671710968,1.7703399658203125,,,9.999999747378752e-06
4,0.46374621987342834,1.6310235261917114,,,9.999999747378752e-06
5,0.4895833432674408,1.5224124193191528,,,9.999999747378752e-06
